week,time range,weather,temp,is_holiday,flow of cars
5,2,1,9,0,672
5,2,1,9,0,578
5,2,1,9,0,594
5,2,1,9,0,604
5,2,1,9,0,546
5,2,1,9,0,484
5,2,1,9,0,621
5,2,1,9,0,466
5,2,1,9,0,435
5,2,1,9,0,509
5,2,1,9,0,436
5,2,1,9,0,428
5,2,1,9,0,374
5,2,1,9,0,320
5,2,1,9,0,396
5,2,1,9,0,298
5,2,1,9,0,289
5,2,1,9,0,197
5,2,1,9,0,202
5,2,1,9,0,164
6,1,1,9,0,224
6,1,1,9,0,177
6,1,1,9,0,205
6,1,1,9,0,162
6,1,1,9,0,146
6,1,1,9,0,146
6,1,1,9,0,123
6,1,1,9,0,127
6,1,1,9,0,103
6,1,1,9,0,100
6,1,1,9,0,95
6,1,1,9,0,81
6,1,1,9,0,67
6,1,1,9,0,49
6,1,1,9,0,76
6,1,1,9,0,76
6,1,1,9,0,39
6,1,1,9,0,57
6,1,1,9,0,43
6,1,1,9,0,77
6,1,1,9,0,93
6,1,1,9,0,70
6,1,1,9,0,51
6,1,1,9,0,174
6,2,2,18,0,188
6,2,2,18,0,130
6,2,2,18,0,204
6,2,2,18,0,244
6,2,2,18,0,286
6,2,2,18,0,407
6,2,2,18,0,448
6,2,2,18,0,505
6,2,2,18,0,431
6,2,2,18,0,602
6,2,2,18,0,542
6,2,2,18,0,574
6,2,2,18,0,520
6,2,2,18,0,511
6,2,2,18,0,536
6,2,2,18,0,582
6,2,2,18,0,506
6,2,2,18,0,616
6,2,2,18,0,625
6,2,2,18,0,609
6,2,2,18,0,526
6,2,2,18,0,557
6,2,2,18,0,543
6,2,2,18,0,609
6,2,2,18,0,518
6,2,2,18,0,537
6,2,2,18,0,471
6,2,2,18,0,612
6,2,2,18,0,540
6,2,2,18,0,595
6,2,2,18,0,450
6,2,2,18,0,635
6,2,2,18,0,550
6,2,2,18,0,483
6,2,2,18,0,551
6,2,2,18,0,504
6,2,2,18,0,570
6,2,2,18,0,754
6,2,2,18,0,691
6,2,2,18,0,628
6,2,2,18,0,520
6,2,2,18,0,644
6,2,2,18,0,576
6,2,2,18,0,500
6,2,2,18,0,634
6,2,2,18,0,572
6,2,2,18,0,602
6,2,2,18,0,715
6,2,1,8,0,647
6,2,1,8,0,578
6,2,1,8,0,553
6,2,1,8,0,625
6,2,1,8,0,471
6,2,1,8,0,503
6,2,1,8,0,611
6,2,1,8,0,532
6,2,1,8,0,442
6,2,1,8,0,577
6,2,1,8,0,532
6,2,1,8,0,487
6,2,1,8,0,465
6,2,1,8,0,412
6,2,1,8,0,501
6,2,1,8,0,486
6,2,1,8,0,342
6,2,1,8,0,346
6,2,1,8,0,329
6,2,1,8,0,263
6,2,1,8,0,295
6,2,1,8,0,243
6,2,1,8,0,254
6,2,1,8,0,139
7,1,1,8,0,228
7,1,1,8,0,199
7,1,1,8,0,184
7,1,1,8,0,141
7,1,1,8,0,182
7,1,1,8,0,145
7,1,1,8,0,148
7,1,1,8,0,100
7,1,1,8,0,133
7,1,1,8,0,97
7,1,1,8,0,77
7,1,1,8,0,83
7,1,1,8,0,59
7,1,1,8,0,81
7,1,1,8,0,67
7,1,1,8,0,62
7,1,1,8,0,55
7,1,1,8,0,45
7,1,1,8,0,41
7,1,1,8,0,77
7,1,1,8,0,69
7,1,1,8,0,70
7,1,1,8,0,60
7,1,1,8,0,121
7,2,1,20,0,135
7,2,1,20,0,192
7,2,1,20,0,190
7,2,1,20,0,325
7,2,1,20,0,239
7,2,1,20,0,295
7,2,1,20,0,476
7,2,1,20,0,356
7,2,1,20,0,381
7,2,1,20,0,440
7,2,1,20,0,483
7,2,1,20,0,493
7,2,1,20,0,509
7,2,1,20,0,400
7,2,1,20,0,459
7,2,1,20,0,469
7,2,1,20,0,457
7,2,1,20,0,622
7,2,1,20,0,544
7,2,1,20,0,551
7,2,1,20,0,663
7,2,1,20,0,573
7,2,1,20,0,596
7,2,1,20,0,590
7,2,1,20,0,605
7,2,1,20,0,535
7,2,1,20,0,473
7,2,1,20,0,495
7,2,1,20,0,543
7,2,1,20,0,541
7,2,1,20,0,624
7,2,1,20,0,488
7,2,1,20,0,582
7,2,1,20,0,414
7,2,1,20,0,488
7,2,1,20,0,681
7,2,1,20,0,583
7,2,1,20,0,577
7,2,1,20,0,598
7,2,1,20,0,539
7,2,1,20,0,510
7,2,1,20,0,520
7,2,1,20,0,534
7,2,1,20,0,543
7,2,1,20,0,502
7,2,1,20,0,673
7,2,1,20,0,687
7,2,1,20,0,649
7,2,0,10,0,610
7,2,0,10,0,586
7,2,0,10,0,568
7,2,0,10,0,550
7,2,0,10,0,487
7,2,0,10,0,535
7,2,0,10,0,500
7,2,0,10,0,506
7,2,0,10,0,514
7,2,0,10,0,514
7,2,0,10,0,513
7,2,0,10,0,399
7,2,0,10,0,400
7,2,0,10,0,466
7,2,0,10,0,387
7,2,0,10,0,402
7,2,0,10,0,327
7,2,0,10,0,278
7,2,0,10,0,343
7,2,0,10,0,264
7,2,0,10,0,228
7,2,0,10,0,212
7,2,0,10,0,223
7,2,0,10,0,194
1,1,0,10,0,183
1,1,0,10,0,160
1,1,0,10,0,161
1,1,0,10,0,146
1,1,0,10,0,122
1,1,0,10,0,103
1,1,0,10,0,93
1,1,0,10,0,96
1,1,0,10,0,99
1,1,0,10,0,108
1,1,0,10,0,49
1,1,0,10,0,55
1,1,0,10,0,70
1,1,0,10,0,61
1,1,0,10,0,51
1,1,0,10,0,32
1,1,0,10,0,59
1,1,0,10,0,51
1,1,0,10,0,61
1,1,0,10,0,55
1,1,0,10,0,51
1,1,0,10,0,60
1,1,0,10,0,63
1,1,0,10,0,87
1,2,1,20,0,106
1,2,1,20,0,175
1,2,1,20,0,445
1,2,1,20,0,509
1,2,1,20,0,575
1,2,1,20,0,754
1,2,1,20,0,830
1,2,1,20,0,861
1,2,1,20,0,603
1,2,1,20,0,569
1,2,1,20,0,548
1,2,1,20,0,572
1,2,1,20,0,392
1,2,1,20,0,461
1,2,1,20,0,485
1,2,1,20,0,460
1,2,1,20,0,448
1,2,1,20,0,508
1,2,1,20,0,424
1,2,1,20,0,444
1,2,1,20,0,484
1,2,1,20,0,435
1,2,1,20,0,490
1,2,1,20,0,400
1,2,1,20,0,460
1,2,1,20,0,404
1,2,1,20,0,339
1,2,1,20,0,385
1,2,1,20,0,350
1,2,1,20,0,354
1,2,1,20,0,432
1,2,1,20,0,517
1,2,1,20,0,515
1,2,1,20,0,389
1,2,1,20,0,394
1,2,1,20,0,427
1,2,1,20,0,452
1,2,1,20,0,466
1,2,1,20,0,495
1,2,1,20,0,515
1,2,1,20,0,532
1,2,1,20,0,586
1,2,1,20,0,550
1,2,1,20,0,618
1,2,1,20,0,547
1,2,1,20,0,654
1,2,1,20,0,704
1,2,1,20,0,673
1,2,0,13,0,637
1,2,0,13,0,620
1,2,0,13,0,639
1,2,0,13,0,689
1,2,0,13,0,588
1,2,0,13,0,528
1,2,0,13,0,513
1,2,0,13,0,421
1,2,0,13,0,445
1,2,0,13,0,468
1,2,0,13,0,401
1,2,0,13,0,397
1,2,0,13,0,327
1,2,0,13,0,368
1,2,0,13,0,417
1,2,0,13,0,361
1,2,0,13,0,394
1,2,0,13,0,320
1,2,0,13,0,317
1,2,0,13,0,242
1,2,0,13,0,215
1,2,0,13,0,204
1,2,0,13,0,166
1,2,0,13,0,156
2,1,0,13,0,157
2,1,0,13,0,150
2,1,0,13,0,138
2,1,0,13,0,144
2,1,0,13,0,111
2,1,0,13,0,129
2,1,0,13,0,100
2,1,0,13,0,101
2,1,0,13,0,66
2,1,0,13,0,54
2,1,0,13,0,70
2,1,0,13,0,80
2,1,0,13,0,60
2,1,0,13,0,64
2,1,0,13,0,64
2,1,0,13,0,38
2,1,0,13,0,29
2,1,0,13,0,51
2,1,0,13,0,62
2,1,0,13,0,55
2,1,0,13,0,49
2,1,0,13,0,51
2,1,0,13,0,110
2,1,0,13,0,82
2,2,0,25,0,97
2,2,0,25,0,156
2,2,0,25,0,384
2,2,0,25,0,517
2,2,0,25,0,539
2,2,0,25,0,726
2,2,0,25,0,822
2,2,0,25,0,794
2,2,0,25,0,783
2,2,0,25,0,628
2,2,0,25,0,645
2,2,0,25,0,382
2,2,0,25,0,520
2,2,0,25,0,503
2,2,0,25,0,393
2,2,0,25,0,430
2,2,0,25,0,461
2,2,0,25,0,479
2,2,0,25,0,478
2,2,0,25,0,483
2,2,0,25,0,423
2,2,0,25,0,361
2,2,0,25,0,417
2,2,0,25,0,461
2,2,0,25,0,497
2,2,0,25,0,418
2,2,0,25,0,443
2,2,0,25,0,370
2,2,0,25,0,399
2,2,0,25,0,296
2,2,0,25,0,390
2,2,0,25,0,473
2,2,0,25,0,449
2,2,0,25,0,430
2,2,0,25,0,501
2,2,0,25,0,544
2,2,0,25,0,481
2,2,0,25,0,472
2,2,0,25,0,549
2,2,0,25,0,502
2,2,0,25,0,618
2,2,0,25,0,579
2,2,0,25,0,533
2,2,0,25,0,474
2,2,0,25,0,649
2,2,0,25,0,654
2,2,0,25,0,591
2,2,0,25,0,678
2,2,0,15,0,687
2,2,0,15,0,628
2,2,0,15,0,689
2,2,0,15,0,683
2,2,0,15,0,652
2,2,0,15,0,432
2,2,0,15,0,561
2,2,0,15,0,498
2,2,0,15,0,537
2,2,0,15,0,448
2,2,0,15,0,407
2,2,0,15,0,394
2,2,0,15,0,369
2,2,0,15,0,383
2,2,0,15,0,376
2,2,0,15,0,470
2,2,0,15,0,378
2,2,0,15,0,297
2,2,0,15,0,298
2,2,0,15,0,270
2,2,0,15,0,211
2,2,0,15,0,219
2,2,0,15,0,241
2,2,0,15,0,207
3,1,0,15,0,139
3,1,0,15,0,198
3,1,0,15,0,200
3,1,0,15,0,153
3,1,0,15,0,143
3,1,0,15,0,84
3,1,0,15,0,83
3,1,0,15,0,77
3,1,0,15,0,92
3,1,0,15,0,68
3,1,0,15,0,62
3,1,0,15,0,69
3,1,0,15,0,106
3,1,0,15,0,59
3,1,0,15,0,50
3,1,0,15,0,33
3,1,0,15,0,47
3,1,0,15,0,68
3,1,0,15,0,58
3,1,0,15,0,75
3,1,0,15,0,74
3,1,0,15,0,87
3,1,0,15,0,100
3,1,0,15,0,90
3,2,0,28,0,113
3,2,0,28,0,214
3,2,0,28,0,330
3,2,0,28,0,525
3,2,0,28,0,563
3,2,0,28,0,656
3,2,0,28,0,991
3,2,0,28,0,715
3,2,0,28,0,568
3,2,0,28,0,630
3,2,0,28,0,505
3,2,0,28,0,481
3,2,0,28,0,483
3,2,0,28,0,565
3,2,0,28,0,412
3,2,0,28,0,443
3,2,0,28,0,484
3,2,0,28,0,456
3,2,0,28,0,493
3,2,0,28,0,453
3,2,0,28,0,486
3,2,0,28,0,481
3,2,0,28,0,415
3,2,0,28,0,449
3,2,0,28,0,466
3,2,0,28,0,422
3,2,0,28,0,444
3,2,0,28,0,399
3,2,0,28,0,383
3,2,0,28,0,392
3,2,0,28,0,388
3,2,0,28,0,493
3,2,0,28,0,415
3,2,0,28,0,506
3,2,0,28,0,403
3,2,0,28,0,448
3,2,0,28,0,454
3,2,0,28,0,370
3,2,0,28,0,540
3,2,0,28,0,446
3,2,0,28,0,521
3,2,0,28,0,539
3,2,0,28,0,596
3,2,0,28,0,614
3,2,0,28,0,628
3,2,0,28,0,788
3,2,0,28,0,566
3,2,0,28,0,634
3,2,1,18,0,755
3,2,1,18,0,645
3,2,1,18,0,688
3,2,1,18,0,645
3,2,1,18,0,624
3,2,1,18,0,482
3,2,1,18,0,486
3,2,1,18,0,569
3,2,1,18,0,437
3,2,1,18,0,488
3,2,1,18,0,386
3,2,1,18,0,457
3,2,1,18,0,381
3,2,1,18,0,460
3,2,1,18,0,421
3,2,1,18,0,416
3,2,1,18,0,314
3,2,1,18,0,299
3,2,1,18,0,292
3,2,1,18,0,227
3,2,1,18,0,206
3,2,1,18,0,161
3,2,1,18,0,194
3,2,1,18,0,178
4,1,1,18,0,186
4,1,1,18,0,187
4,1,1,18,0,174
4,1,1,18,0,138
4,1,1,18,0,130
4,1,1,18,0,128
4,1,1,18,0,137
4,1,1,18,0,150
4,1,1,18,0,128
4,1,1,18,0,119
4,1,1,18,0,89
4,1,1,18,0,83
4,1,1,18,0,112
4,1,1,18,0,99
4,1,1,18,0,80
4,1,1,18,0,116
4,1,1,18,0,79
4,1,1,18,0,85
4,1,1,18,0,79
4,1,1,18,0,72
4,1,1,18,0,73
4,1,1,18,0,51
4,1,1,18,0,99
4,1,1,18,0,95
4,2,1,30,0,112
4,2,1,30,0,221
4,2,1,30,0,343
4,2,1,30,0,552
4,2,1,30,0,583
4,2,1,30,0,661
4,2,1,30,0,835
4,2,1,30,0,771
4,2,1,30,0,744
4,2,1,30,0,723
4,2,1,30,0,506
4,2,1,30,0,500
4,2,1,30,0,509
4,2,1,30,0,462
4,2,1,30,0,451
4,2,1,30,0,411
4,2,1,30,0,451
4,2,1,30,0,456
4,2,1,30,0,437
4,2,1,30,0,478
4,2,1,30,0,423
4,2,1,30,0,434
4,2,1,30,0,365
4,2,1,30,0,464
4,2,1,30,0,431
4,2,1,30,0,421
4,2,1,30,0,387
4,2,1,30,0,383
4,2,1,30,0,443
4,2,1,30,0,386
4,2,1,30,0,379
4,2,1,30,0,467
4,2,1,30,0,458
4,2,1,30,0,446
4,2,1,30,0,451
4,2,1,30,0,468
4,2,1,30,0,331
4,2,1,30,0,403
4,2,1,30,0,520
4,2,1,30,0,525
4,2,1,30,0,610
4,2,1,30,0,563
4,2,1,30,0,548
4,2,1,30,0,563
4,2,1,30,0,536
4,2,1,30,0,701
4,2,1,30,0,671
4,2,1,30,0,592
4,2,4,20,0,655
4,2,4,20,0,644
4,2,4,20,0,804
4,2,4,20,0,646
4,2,4,20,0,681
4,2,4,20,0,559
4,2,4,20,0,607
4,2,4,20,0,578
4,2,4,20,0,447
4,2,4,20,0,462
4,2,4,20,0,501
4,2,4,20,0,436
4,2,4,20,0,376
4,2,4,20,0,440
4,2,4,20,0,444
4,2,4,20,0,417
4,2,4,20,0,321
4,2,4,20,0,311
4,2,4,20,0,303
4,2,4,20,0,277
4,2,4,20,0,245
4,2,4,20,0,244
4,2,4,20,0,219
4,2,4,20,0,178
5,1,4,20,0,159
5,1,4,20,0,136
5,1,4,20,0,190
5,1,4,20,0,147
5,1,4,20,0,184
5,1,4,20,0,121
5,1,4,20,0,111
5,1,4,20,0,93
5,1,4,20,0,74
5,1,4,20,0,134
5,1,4,20,0,130
5,1,4,20,0,105
5,1,4,20,0,82
5,1,4,20,0,55
5,1,4,20,0,78
5,1,4,20,0,76
5,1,4,20,0,108
5,1,4,20,0,84
5,1,4,20,0,64
5,1,4,20,0,69
5,1,4,20,0,79
5,1,4,20,0,70
5,1,4,20,0,46
5,1,4,20,0,65
5,2,1,30,0,105
5,2,1,30,0,186
5,2,1,30,0,346
5,2,1,30,0,510
5,2,1,30,0,505
5,2,1,30,0,743
5,2,1,30,0,886
5,2,1,30,0,750
5,2,1,30,0,747
5,2,1,30,0,602
5,2,1,30,0,580
5,2,1,30,0,469
5,2,1,30,0,446
5,2,1,30,0,491
5,2,1,30,0,507
5,2,1,30,0,544
5,2,1,30,0,448
5,2,1,30,0,371
5,2,1,30,0,526
5,2,1,30,0,451
5,2,1,30,0,554
5,2,1,30,0,424
5,2,1,30,0,410
5,2,1,30,0,421
5,2,1,30,0,480
5,2,1,30,0,420
5,2,1,30,0,431
5,2,1,30,0,396
5,2,1,30,0,443
5,2,1,30,0,496
5,2,1,30,0,409
5,2,1,30,0,474
5,2,1,30,0,496
5,2,1,30,0,583
5,2,1,30,0,618
5,2,1,30,0,475
5,2,1,30,0,518
5,2,1,30,0,608
5,2,1,30,0,525
5,2,1,30,0,570
5,2,1,30,0,650
5,2,1,30,0,635
5,2,1,30,0,617
5,2,1,30,0,562
5,2,1,30,0,746
5,2,1,30,0,788
5,2,1,30,0,693
5,2,1,30,0,747
5,2,3,20,0,679
5,2,3,20,0,744
5,2,3,20,0,632
5,2,3,20,0,611
5,2,3,20,0,632
5,2,3,20,0,576
5,2,3,20,0,581
5,2,3,20,0,600
5,2,3,20,0,563
5,2,3,20,0,490
5,2,3,20,0,542
5,2,3,20,0,444
5,2,3,20,0,448
5,2,3,20,0,465
5,2,3,20,0,538
5,2,3,20,0,382
5,2,3,20,0,464
5,2,3,20,0,380
5,2,3,20,0,356
5,2,3,20,0,343
5,2,3,20,0,321
5,2,3,20,0,252
5,2,3,20,0,284
5,2,3,20,0,215
6,1,3,20,0,266
6,1,3,20,0,228
6,1,3,20,0,188
6,1,3,20,0,186
6,1,3,20,0,154
6,1,3,20,0,275
6,1,3,20,0,274
6,1,3,20,0,339
6,1,3,20,0,451
6,1,3,20,0,506
6,1,3,20,0,517
6,1,3,20,0,495
6,1,3,20,0,483
6,1,3,20,0,581
6,1,3,20,0,444
6,1,3,20,0,543
6,1,3,20,0,506
6,1,3,20,0,649
6,1,3,20,0,568
6,1,3,20,0,674
6,1,3,20,0,703
6,1,3,20,0,595
6,1,3,20,0,687
6,1,3,20,0,515
6,2,3,26,0,644
6,2,3,26,0,624
6,2,3,26,0,490
6,2,3,26,0,440
6,2,3,26,0,593
6,2,3,26,0,580
6,2,3,26,0,438
6,2,3,26,0,566
6,2,3,26,0,548
6,2,3,26,0,522
6,2,3,26,0,471
6,2,3,26,0,495
6,2,3,26,0,591
6,2,3,26,0,610
6,2,3,26,0,434
6,2,3,26,0,679
6,2,3,26,0,672
6,2,3,26,0,600
6,2,3,26,0,535
6,2,3,26,0,618
6,2,3,26,0,949
6,2,3,26,0,716
6,2,3,26,0,564
6,2,3,26,0,588
6,2,3,26,0,561
6,2,3,26,0,645
6,2,3,26,0,782
6,2,3,26,0,760
6,2,3,26,0,680
6,2,3,26,0,599
6,2,3,26,0,619
6,2,3,26,0,552
6,2,3,26,0,523
6,2,3,26,0,543
6,2,3,26,0,476
6,2,3,26,0,583
6,2,3,26,0,567
6,2,3,26,0,432
6,2,3,26,0,427
6,2,3,26,0,399
6,2,3,26,0,399
6,2,3,26,0,323
6,2,3,26,0,410
6,2,3,26,0,402
6,2,3,26,0,328
6,2,3,26,0,293
6,2,3,26,0,287
6,2,3,26,0,282
6,2,3,13,0,190
6,2,3,13,0,197
6,2,3,13,0,415
6,2,3,13,0,513
6,2,3,13,0,573
6,2,3,13,0,575
6,2,3,13,0,578
6,2,3,13,0,589
6,2,3,13,0,576
6,2,3,13,0,533
6,2,3,13,0,538
6,2,3,13,0,491
6,2,3,13,0,470
6,2,3,13,0,468
6,2,3,13,0,503
6,2,3,13,0,443
6,2,3,13,0,454
6,2,3,13,0,417
6,2,3,13,0,387
6,2,3,13,0,365
6,2,3,13,0,343
6,2,3,13,0,298
6,2,3,13,0,291
6,2,3,13,0,253
7,1,3,13,0,175
7,1,3,13,0,206
7,1,3,13,0,182
7,1,3,13,0,144
7,1,3,13,0,130
7,1,3,13,0,98
7,1,3,13,0,122
7,1,3,13,0,111
7,1,3,13,0,69
7,1,3,13,0,81
7,1,3,13,0,94
7,1,3,13,0,92
7,1,3,13,0,69
7,1,3,13,0,119
7,1,3,13,0,87
7,1,3,13,0,81
7,1,3,13,0,63
7,1,3,13,0,74
7,1,3,13,0,60
7,1,3,13,0,65
7,1,3,13,0,77
7,1,3,13,0,75
7,1,3,13,0,33
7,1,3,13,0,74
7,2,5,28,0,120
7,2,5,28,0,116
7,2,5,28,0,149
7,2,5,28,0,231
7,2,5,28,0,231
7,2,5,28,0,270
7,2,5,28,0,375
7,2,5,28,0,406
7,2,5,28,0,388
7,2,5,28,0,422
7,2,5,28,0,427
7,2,5,28,0,507
7,2,5,28,0,453
7,2,5,28,0,513
7,2,5,28,0,516
7,2,5,28,0,535
7,2,5,28,0,432
7,2,5,28,0,607
7,2,5,28,0,504
7,2,5,28,0,503
7,2,5,28,0,518
7,2,5,28,0,532
7,2,5,28,0,454
7,2,5,28,0,621
7,2,5,28,0,496
7,2,5,28,0,480
7,2,5,28,0,564
7,2,5,28,0,554
7,2,5,28,0,518
7,2,5,28,0,475
7,2,5,28,0,474
7,2,5,28,0,514
7,2,5,28,0,490
7,2,5,28,0,524
7,2,5,28,0,617
7,2,5,28,0,569
7,2,5,28,0,527
7,2,5,28,0,763
7,2,5,28,0,815
7,2,5,28,0,562
7,2,5,28,0,637
7,2,5,28,0,564
7,2,5,28,0,488
7,2,5,28,0,549
7,2,5,28,0,747
7,2,5,28,0,642
7,2,5,28,0,679
7,2,5,28,0,878
7,2,2,13,0,478
7,2,2,13,0,612
7,2,2,13,0,603
7,2,2,13,0,524
7,2,2,13,0,453
7,2,2,13,0,437
7,2,2,13,0,483
7,2,2,13,0,433
7,2,2,13,0,397
7,2,2,13,0,457
7,2,2,13,0,451
7,2,2,13,0,373
7,2,2,13,0,342
7,2,2,13,0,372
7,2,2,13,0,348
7,2,2,13,0,320
7,2,2,13,0,391
7,2,2,13,0,290
7,2,2,13,0,271
7,2,2,13,0,248
7,2,2,13,0,222
7,2,2,13,0,186
7,2,2,13,0,205
7,2,2,13,0,140
1,1,2,13,0,143
1,1,2,13,0,117
1,1,2,13,0,99
1,1,2,13,0,97
1,1,2,13,0,96
1,1,2,13,0,82
1,1,2,13,0,80
1,1,2,13,0,112
1,1,2,13,0,43
1,1,2,13,0,77
1,1,2,13,0,40
1,1,2,13,0,76
1,1,2,13,0,34
1,1,2,13,0,60
1,1,2,13,0,26
1,1,2,13,0,20
1,1,2,13,0,49
1,1,2,13,0,46
1,1,2,13,0,45
1,1,2,13,0,36
1,1,2,13,0,76
1,1,2,13,0,50
1,1,2,13,0,48
1,1,2,13,0,97
1,2,1,20,0,101
1,2,1,20,0,148
1,2,1,20,0,372
1,2,1,20,0,490
1,2,1,20,0,610
1,2,1,20,0,859
1,2,1,20,0,871
1,2,1,20,0,783
1,2,1,20,0,806
1,2,1,20,0,513
1,2,1,20,0,533
1,2,1,20,0,546
1,2,1,20,0,456
1,2,1,20,0,415
1,2,1,20,0,426
1,2,1,20,0,449
1,2,1,20,0,382
1,2,1,20,0,462
1,2,1,20,0,439
1,2,1,20,0,444
1,2,1,20,0,419
1,2,1,20,0,443
1,2,1,20,0,425
1,2,1,20,0,441
1,2,1,20,0,410
1,2,1,20,0,460
1,2,1,20,0,453
1,2,1,20,0,398
1,2,1,20,0,421
1,2,1,20,0,366
1,2,1,20,0,402
1,2,1,20,0,432
1,2,1,20,0,498
1,2,1,20,0,400
1,2,1,20,0,506
1,2,1,20,0,510
1,2,1,20,0,487
1,2,1,20,0,489
1,2,1,20,0,465
1,2,1,20,0,502
1,2,1,20,0,538
1,2,1,20,0,616
1,2,1,20,0,584
1,2,1,20,0,580
1,2,1,20,0,572
1,2,1,20,0,633
1,2,1,20,0,602
1,2,1,20,0,722
1,2,1,14,0,628
1,2,1,14,0,707
1,2,1,14,0,680
1,2,1,14,0,628
1,2,1,14,0,593
1,2,1,14,0,443
1,2,1,14,0,434
1,2,1,14,0,495
1,2,1,14,0,364
1,2,1,14,0,397
1,2,1,14,0,384
1,2,1,14,0,396
1,2,1,14,0,378
1,2,1,14,0,305
1,2,1,14,0,339
1,2,1,14,0,345
1,2,1,14,0,281
1,2,1,14,0,253
1,2,1,14,0,265
1,2,1,14,0,202
1,2,1,14,0,201
1,2,1,14,0,146
1,2,1,14,0,159
1,2,1,14,0,159
2,1,1,14,0,159
2,1,1,14,0,146
2,1,1,14,0,202
2,1,1,14,0,117
2,1,1,14,0,107
2,1,1,14,0,119
2,1,1,14,0,100
2,1,1,14,0,82
2,1,1,14,0,83
2,1,1,14,0,66
2,1,1,14,0,66
2,1,1,14,0,69
2,1,1,14,0,70
2,1,1,14,0,29
2,1,1,14,0,54
2,1,1,14,0,32
2,1,1,14,0,39
2,1,1,14,0,30
2,1,1,14,0,27
2,1,1,14,0,49
2,1,1,14,0,32
2,1,1,14,0,58
2,1,1,14,0,65
2,1,1,14,0,89
2,2,1,22,0,116
2,2,1,22,0,198
2,2,1,22,0,361
2,2,1,22,0,468
2,2,1,22,0,578
2,2,1,22,0,657
2,2,1,22,0,857
2,2,1,22,0,775
2,2,1,22,0,685
2,2,1,22,0,595
2,2,1,22,0,568
2,2,1,22,0,425
2,2,1,22,0,430
2,2,1,22,0,508
2,2,1,22,0,527
2,2,1,22,0,435
2,2,1,22,0,493
2,2,1,22,0,483
2,2,1,22,0,412
2,2,1,22,0,514
2,2,1,22,0,525
2,2,1,22,0,491
2,2,1,22,0,418
2,2,1,22,0,459
2,2,1,22,0,444
2,2,1,22,0,373
2,2,1,22,0,439
2,2,1,22,0,391
2,2,1,22,0,447
2,2,1,22,0,439
2,2,1,22,0,396
2,2,1,22,0,514
2,2,1,22,0,462
2,2,1,22,0,390
2,2,1,22,0,432
2,2,1,22,0,536
2,2,1,22,0,497
2,2,1,22,0,486
2,2,1,22,0,410
2,2,1,22,0,470
2,2,1,22,0,672
2,2,1,22,0,715
2,2,1,22,0,593
2,2,1,22,0,609
2,2,1,22,0,604
2,2,1,22,0,648
2,2,1,22,0,612
2,2,1,22,0,561
2,2,3,15,0,669
2,2,3,15,0,686
2,2,3,15,0,693
2,2,3,15,0,599
2,2,3,15,0,645
2,2,3,15,0,553
2,2,3,15,0,512
2,2,3,15,0,536
2,2,3,15,0,538
2,2,3,15,0,399
2,2,3,15,0,440
2,2,3,15,0,405
2,2,3,15,0,418
2,2,3,15,0,385
2,2,3,15,0,398
2,2,3,15,0,328
2,2,3,15,0,334
2,2,3,15,0,366
2,2,3,15,0,273
2,2,3,15,0,233
2,2,3,15,0,206
2,2,3,15,0,190
2,2,3,15,0,143
2,2,3,15,0,163
3,1,3,15,0,183
3,1,3,15,0,181
3,1,3,15,0,137
3,1,3,15,0,122
3,1,3,15,0,105
3,1,3,15,0,113
3,1,3,15,0,70
3,1,3,15,0,69
3,1,3,15,0,95
3,1,3,15,0,76
3,1,3,15,0,66
3,1,3,15,0,56
3,1,3,15,0,62
3,1,3,15,0,71
3,1,3,15,0,45
3,1,3,15,0,36
3,1,3,15,0,34
3,1,3,15,0,57
3,1,3,15,0,54
3,1,3,15,0,61
3,1,3,15,0,47
3,1,3,15,0,68
3,1,3,15,0,80
3,1,3,15,0,87
3,2,2,20,0,134
3,2,2,20,0,199
3,2,2,20,0,356
3,2,2,20,0,510
3,2,2,20,0,688
3,2,2,20,0,719
3,2,2,20,0,878
3,2,2,20,0,724
3,2,2,20,0,707
3,2,2,20,0,706
3,2,2,20,0,585
3,2,2,20,0,448
3,2,2,20,0,487
3,2,2,20,0,530
3,2,2,20,0,472
3,2,2,20,0,467
3,2,2,20,0,428
3,2,2,20,0,500
3,2,2,20,0,427
3,2,2,20,0,448
3,2,2,20,0,471
3,2,2,20,0,427
3,2,2,20,0,433
3,2,2,20,0,384
3,2,2,20,0,402
3,2,2,20,0,406
3,2,2,20,0,397
3,2,2,20,0,426
3,2,2,20,0,353
3,2,2,20,0,418
3,2,2,20,0,387
3,2,2,20,0,428
3,2,2,20,0,434
3,2,2,20,0,440
3,2,2,20,0,488
3,2,2,20,0,466
3,2,2,20,0,409
3,2,2,20,0,527
3,2,2,20,0,587
3,2,2,20,0,531
3,2,2,20,0,590
3,2,2,20,0,696
3,2,2,20,0,595
3,2,2,20,0,470
3,2,2,20,0,700
3,2,2,20,0,668
3,2,2,20,0,709
3,2,2,20,0,559
3,2,1,14,0,765
3,2,1,14,0,651
3,2,1,14,0,699
3,2,1,14,0,499
3,2,1,14,0,708
3,2,1,14,0,535
3,2,1,14,0,570
3,2,1,14,0,576
3,2,1,14,0,515
3,2,1,14,0,417
3,2,1,14,0,449
3,2,1,14,0,402
3,2,1,14,0,462
3,2,1,14,0,461
3,2,1,14,0,376
3,2,1,14,0,346
